,LMP
5635,26.429316
5636,26.429316
5637,24.617414
5638,23.206766
5639,22.96816
5640,23.128644
5641,23.206766
5642,23.128644
5643,22.96816
5644,22.732362
5645,22.576747
5646,21.116411
5647,18.861019
5648,18.861019
5649,18.861019
5650,18.072542
5651,17.606805
5652,20.400003
5653,15.272017
5654,22.185841
5655,22.492854
5656,23.069973
5657,23.437807
5658,26.429316
5659,26.755559
5660,26.429316
5661,25.9087
5662,23.437807
5663,24.617414
5664,23.206766
5665,22.96816
5666,22.576747
5667,21.843654
5668,22.492854
5669,22.96816
5670,23.069973
5671,22.185841
5672,21.116714
5673,21.116714
5674,21.647258
5675,21.647258
5676,22.185841
5677,22.732362
5678,23.128644
5679,23.437807
5680,24.617414
5681,24.62179
5682,26.845129
5683,76.755559
5684,24.617414
5685,74.617414
5686,73.206766
5687,0.0
5688,22.576747
5689,77.274616
5690,132.461752
5691,132.461752
5692,83.946708
5693,77.274563
5694,74.617414
5695,21.647258
5696,19.68943
5697,19.983547
5698,19.681488
5699,1.57004
5700,0.525711
5701,0.560764
5702,0.565411
5703,15.185907
5704,23.069973
5705,7.57664
5706,0.0
5707,0.0
5708,0.0
5709,20.400003
5710,22.732362
5711,22.576747
5712,22.516066
5713,21.288154
5714,21.116714
5715,21.843654
5716,22.576747
5717,22.96816
5718,21.647258
5719,20.846138
5720,19.983547
5721,19.983547
5722,19.983547
5723,19.983547
5724,21.116714
5725,21.843654
5726,23.069973
5727,23.437807
5728,24.617414
5729,24.617414
5730,26.324557
5731,1.374968
5732,0.0
5733,0.0
5734,0.0
5735,0.0
5736,0.0
5737,0.0
5738,0.0
5739,0.0
5740,16.970947
5741,19.68943
5742,20.400003
5743,19.983547
5744,19.68943
5745,21.116411
5746,21.647258
5747,21.287879
5748,21.647258
5749,22.732362
5750,23.128644
5751,23.87513
5752,24.62179
5753,26.267006
5754,26.790897
5755,26.755559
5756,26.845129
5757,26.429316
5758,76.429316
5759,76.790897
5760,25.758899
5761,23.437807
5762,23.069973
5763,22.516066
5764,22.576747
5765,23.069973
5766,21.647258
5767,20.400003
5768,19.430296
5769,19.034775
5770,19.983547
5771,19.685338
5772,20.846138
5773,19.68943
5774,21.116411
5775,22.516066
5776,23.069973
5777,23.206766
5778,26.429316
5779,26.404825
5780,26.324557
5781,23.444698
5782,23.206766
5783,23.206766
5784,23.069973
5785,22.576747
5786,21.647258
5787,21.287879
5788,21.287879
5789,20.846138
5790,19.68943
5791,0.0
5792,0.0
5793,0.0
5794,15.731586
5795,18.072542
5796,19.430296
5797,20.419098
5798,20.846138
5799,21.116714
5800,22.732362
5801,23.206766
5802,26.755559
5803,26.755559
5804,26.429316
5805,24.62179
5806,23.206766
5807,22.96816
5808,23.437807
5809,23.128644
5810,23.069973
5811,22.732362
5812,22.576747
5813,22.492854
5814,20.846138
5815,0.0
5816,0.0
5817,0.0
5818,0.0
5819,18.861019
5820,19.983547
5821,21.116411
5822,21.647258
5823,22.732362
5824,23.069973
5825,23.437807
5826,26.755559
5827,26.429316
5828,26.324557
5829,76.324557
5830,23.444698
5831,23.87513
5832,23.206766
5833,22.96816
5834,22.732362
5835,22.576747
5836,22.96816
5837,23.069973
5838,22.576747
5839,20.400003
5840,19.68943
5841,19.983547
5842,21.288154
5843,21.116714
5844,22.516066
5845,23.069973
5846,23.444698
5847,24.62179
5848,26.324557
5849,26.429316
5850,77.274616
5851,26.429316
5852,23.657594
5853,23.437807
5854,23.128644
5855,74.617414
5856,0.0
5857,0.0
5858,0.0
5859,0.0
5860,0.0
5861,0.0
5862,0.0
5863,0.0
5864,0.0
5865,0.0
5866,1.555709
5867,10.917243
5868,12.403363
5869,20.419098
5870,21.287879
5871,22.492854
5872,23.069973
5873,23.87513
5874,76.755559
5875,11.703901
5876,0.0
5877,0.0
5878,21.647258
5879,19.68943
5880,0.0
5881,0.0
5882,0.0
5883,0.0
5884,0.0
5885,0.0
5886,0.0
5887,0.0
5888,0.0
5889,0.0
5890,0.081912
5891,0.486983
5892,13.813767
5893,16.179758
5894,19.680255
5895,21.116714
5896,22.576747
5897,23.128644
5898,24.62179
5899,23.128644
5900,21.671251
5901,21.647258
5902,23.069973
5903,22.96816
5904,21.116714
5905,20.419098
5906,20.419098
5907,21.287879
5908,22.185841
5909,22.576747
5910,22.96816
5911,22.576747
5912,22.185841
5913,22.516066
5914,21.116714
5915,21.647258
5916,21.647258
5917,23.069973
5918,23.128644
5919,23.444698
5920,25.758899
5921,26.267006
5922,27.128505
5923,26.845129
5924,77.050889
5925,26.429316
5926,26.429316
5927,25.9087
5928,23.128644
5929,22.576747
5930,21.474047
5931,20.419098
5932,19.983547
5933,20.419098
5934,19.685338
5935,0.0
5936,0.0
5937,0.0
5938,0.466493
5939,0.486983
5940,0.50503
5941,19.68943
5942,21.474047
5943,22.516066
5944,23.069973
5945,22.732362
5946,22.739469
5947,25.9087
5948,25.9087
5949,23.069973
5950,20.944367
5951,21.116714
5952,20.400003
5953,18.861019
5954,0.0
5955,0.0
5956,18.861019
5957,19.685338
5958,19.430296
5959,18.072542
5960,18.861019
5961,19.68943
5962,21.116714
5963,22.492854
5964,22.576747
5965,22.732362
5966,23.437807
5967,25.9087
5968,26.429316
5969,26.429316
5970,26.790897
5971,26.500239
5972,26.324557
5973,23.87513
5974,24.617414
5975,23.437807
5976,22.732362
5977,22.492854
5978,21.647258
5979,20.846138
5980,19.983547
5981,19.983547
5982,18.861019
5983,0.0
5984,0.0
5985,0.0
5986,0.0
5987,0.0
5988,19.68943
5989,21.116714
5990,22.576747
5991,23.437807
5992,23.206766
5993,24.617414
5994,26.429316
5995,26.324557
5996,26.429316
5997,24.617414
5998,23.87513
5999,23.657594
6000,23.437807
6001,23.128644
6002,22.732362
6003,20.419098
6004,0.0
6005,0.0
6006,16.970947
6007,18.072542
6008,18.861019
6009,19.034775
6010,19.68943
6011,20.419098
6012,19.983547
6013,21.474047
6014,22.185841
6015,22.732362
6016,23.657594
6017,24.617414
6018,26.790897
6019,26.500239
6020,26.429316
6021,24.62179
6022,23.128644
6023,76.324557
6024,23.657594
6025,22.96816
6026,21.647258
6027,22.492854
6028,22.732362
6029,23.206766
6030,23.128644
6031,22.185841
6032,21.647258
6033,22.516066
6034,21.647258
6035,22.185841
6036,21.647258
6037,22.492854
6038,23.069973
6039,23.444698
6040,25.758899
6041,26.267006
6042,27.050889
6043,26.790897
6044,24.62179
6045,23.069973
6046,23.128644
6047,22.185841
6048,20.419098
6049,19.983547
6050,19.430296
6051,18.861019
6052,19.68943
6053,21.116411
6054,21.647258
6055,20.400003
6056,18.861019
6057,19.685338
6058,20.419098
6059,21.474047
6060,22.576747
6061,21.843654
6062,22.96816
6063,23.657594
6064,26.324557
6065,26.404825
6066,26.892495
6067,26.845129
6068,76.845129
6069,76.790897
6070,25.9087
6071,76.324557
6072,23.437807
6073,22.96816
6074,22.516066
6075,22.492854
6076,23.128644
6077,24.617414
6078,26.324557
6079,22.516066
6080,20.419098
6081,20.419098
6082,20.400003
6083,21.116714
6084,21.287879
6085,21.843654
6086,21.116714
6087,21.843654
6088,22.492854
6089,22.576747
6090,23.87513
6091,7.651695
6092,0.0
6093,0.0
6094,22.576747
6095,22.516066
6096,21.647258
6097,21.116714
6098,21.287879
6099,21.116714
6100,21.647258
6101,22.732362
6102,22.576747
6103,21.287879
6104,20.400003
6105,19.430296
6106,19.034775
6107,19.034775
6108,19.034775
6109,20.400003
6110,21.474047
6111,21.843654
6112,22.576747
6113,23.069973
6114,21.807734
6115,26.429316
6116,24.62179
6117,23.206766
6118,73.87513
6119,73.069973
6120,72.96816
6121,72.516066
6122,21.474047
6123,21.116714
6124,21.288154
6125,21.647258
6126,21.474047
6127,0.0
6128,19.034775
6129,1.57004
6130,0.0
6131,1.555709
6132,0.0
6133,0.0
6134,0.0
6135,0.0
6136,0.0
6137,19.983547
6138,22.96816
6139,23.128644
6140,22.516066
6141,22.492854
6142,73.128644
6143,21.288154
6144,21.116411
6145,20.846138
6146,21.116714
6147,21.474047
6148,21.647258
6149,21.647258
6150,20.846138
6151,19.430296
6152,19.430296
6153,19.685338
6154,19.430296
6155,19.68943
6156,20.846138
6157,20.400003
6158,21.287879
6159,20.846138
6160,21.647258
6161,23.069973
6162,25.9087
6163,26.404825
6164,26.324557
6165,24.617414
6166,24.617414
6167,23.87513
6168,23.069973
6169,22.576747
6170,21.843654
6171,21.843654
6172,22.576747
6173,23.069973
6174,23.069973
6175,20.419098
6176,19.983547
6177,20.419098
6178,21.116714
6179,21.116411
6180,19.983547
6181,19.68943
6182,21.647258
6183,22.185841
6184,23.069973
6185,24.617414
6186,26.500239
6187,26.429316
6188,26.429316
6189,23.657594
6190,22.492854
6191,22.185841
6192,21.116411
6193,19.983547
6194,19.685338
6195,19.430296
6196,19.68943
6197,21.116411
6198,21.287879
6199,18.573789
6200,0.0
6201,15.731586
6202,18.072542
6203,18.861019
6204,19.983547
6205,20.846138
6206,22.492854
6207,23.128644
6208,25.9087
6209,26.429316
6210,77.050889
6211,77.128505
6212,76.845129
6213,133.752662
6214,500.0
6215,83.752662
6216,76.790897
6217,76.790897
6218,75.758899
6219,23.206766
6220,23.206766
6221,73.206766
6222,22.96816
6223,19.430296
6224,19.034775
6225,18.861019
6226,16.970947
6227,0.0
6228,0.0
6229,2.676502
6230,7.373568
6231,11.105825
6232,14.162428
6233,21.474047
6234,23.92626
6235,22.96816
6236,0.0
6237,0.0
6238,0.0
6239,0.0
6240,0.0
6241,0.0
6242,0.0
6243,0.0
6244,0.0
6245,16.970947
6246,18.861019
6247,0.0
6248,14.05838
6249,0.0
6250,10.457912
6251,18.861019
6252,18.861019
6253,19.983547
6254,20.400003
6255,21.287879
6256,21.843654
6257,23.128644
6258,24.617414
6259,24.617414
6260,23.069973
6261,22.516066
6262,21.647258
6263,20.419098
6264,19.68943
6265,19.034775
6266,20.846138
6267,20.419098
6268,20.419098
6269,21.647258
6270,21.647258
6271,19.685338
6272,19.68943
6273,19.430296
6274,15.731586
6275,0.0
6276,0.0
6277,0.0
6278,0.0
6279,0.0
6280,18.072542
6281,21.116411
6282,22.96816
6283,23.128644
6284,23.069973
6285,21.647258
6286,21.647258
6287,20.846138
6288,20.419098
6289,0.0
6290,0.0
6291,0.0
6292,0.0
6293,0.0
6294,0.0
6295,0.0
6296,0.0
6297,0.0
6298,0.0
6299,0.0
6300,0.0
6301,0.0
6302,0.0
6303,0.0
6304,0.0
6305,0.0
6306,0.0
6307,19.463223
6308,18.573789
6309,18.072542
6310,0.0
6311,0.0
6312,18.861019
6313,14.191367
6314,16.970947
6315,0.0
6316,18.861019
6317,18.861019
6318,0.0
6319,0.0
6320,0.0
6321,0.0
6322,0.0
6323,0.0
6324,0.0
6325,0.0
6326,18.072542
6327,19.034775
6328,19.68943
6329,22.576747
6330,25.9087
6331,26.429316
6332,24.62179
6333,26.324557
6334,23.206766
6335,23.128644
6336,23.128644
6337,23.069973
6338,22.732362
6339,22.492854
6340,23.206766
6341,23.657594
6342,23.444698
6343,20.419098
6344,18.072542
6345,0.0
6346,0.0
6347,0.0
6348,15.731586
6349,19.685338
6350,20.419098
6351,20.419098
6352,22.492854
6353,23.87513
6354,26.429316
6355,26.429316
6356,26.429316
6357,76.429316
6358,77.128505
6359,77.128505
6360,77.050889
6361,80.277405
6362,81.727779
6363,156.727779
6364,500.0
6365,500.0
6366,500.0
6367,124.617414
6368,72.516066
6369,71.116714
6370,71.116714
6371,71.843654
6372,71.116411
6373,20.419098
6374,21.116411
6375,22.576747
6376,22.576747
6377,23.437807
6378,24.617414
6379,23.206766
6380,0.0
6381,0.0
6382,0.0
6383,0.0
6384,0.0
6385,72.185841
6386,18.573789
6387,0.0
6388,0.0
6389,0.0
6390,0.0
6391,0.0
6392,0.0
6393,0.0
6394,0.0
6395,0.0
6396,0.0
6397,0.0
6398,0.0
6399,0.0
6400,0.0
6401,18.861019
6402,19.68943
6403,19.430296
6404,0.0
6405,0.0
6406,0.0
6407,0.0
6408,0.0
6409,0.0
6410,0.0
6411,0.0
6412,0.0
6413,0.0
6414,0.0
6415,0.0
6416,0.0
6417,0.0
6418,0.0
6419,0.0
6420,0.0
6421,0.0
6422,0.0
6423,0.0
6424,0.0
6425,0.0
6426,0.0
6427,0.0
6428,0.0
6429,0.0
6430,0.0
6431,0.0
6432,21.647258
6433,11.251022
6434,19.983547
6435,20.419098
6436,21.287879
6437,0.0
6438,0.0
6439,8.40954
6440,19.034775
6441,19.034775
6442,19.034775
6443,19.034775
6444,19.034775
6445,19.034775
6446,19.983547
6447,19.034775
6448,18.072542
6449,21.647258
6450,22.96816
6451,23.206766
6452,22.576747
6453,23.069973
6454,22.96816
6455,22.576747
6456,23.069973
6457,22.732362
6458,22.492854
6459,22.492854
6460,22.516066
6461,22.516066
6462,23.128644
6463,19.430296
6464,0.0
6465,0.0
6466,0.0
6467,0.0
6468,0.0
6469,0.0
6470,18.861019
6471,19.430296
6472,19.983547
6473,22.576747
6474,23.437807
6475,26.324557
6476,23.437807
6477,23.206766
6478,23.437807
6479,22.732362
6480,22.576747
6481,23.069973
6482,23.437807
6483,22.96816
6484,23.069973
6485,22.516066
6486,73.069973
6487,18.072542
6488,0.0
6489,0.0
6490,0.0
6491,0.0
6492,0.0
6493,18.861019
6494,19.034775
6495,19.034775
6496,19.430296
6497,23.069973
6498,23.657594
6499,25.9087
6500,23.87513
6501,23.128644
6502,23.069973
6503,22.732362
6504,21.843654
6505,21.647258
6506,21.287879
6507,21.288154
6508,21.843654
6509,23.069973
6510,23.128644
6511,19.983547
6512,19.034775
6513,18.072542
6514,18.072542
6515,18.861019
6516,19.68943
6517,19.983547
6518,21.474047
6519,21.474047
6520,22.576747
6521,24.617414
6522,25.9087
6523,25.9087
6524,23.437807
6525,24.62179
6526,23.128644
6527,23.437807
6528,22.576747
6529,22.576747
6530,22.185841
6531,21.647258
6532,22.185841
6533,23.069973
6534,23.437807
6535,21.474047
6536,20.400003
6537,20.400003
6538,20.419098
6539,19.68943
6540,20.419098
6541,21.116714
6542,21.843654
6543,22.516066
6544,23.069973
6545,26.324557
6546,26.429316
6547,26.429316
6548,26.429316
6549,25.758899
6550,23.657594
6551,23.87513
6552,23.069973
6553,22.516066
6554,21.843654
6555,21.647258
6556,22.492854
6557,23.069973
6558,23.128644
6559,19.983547
6560,18.861019
6561,18.861019
6562,18.861019
6563,19.430296
6564,19.983547
6565,21.116714
6566,21.647258
6567,21.288154
6568,22.732362
6569,24.62179
6570,26.324557
6571,26.429316
6572,23.87513
6573,76.429316
6574,23.657594
6575,23.128644
6576,22.576747
6577,22.516066
6578,21.647258
6579,21.647258
6580,21.843654
6581,23.069973
6582,23.069973
6583,20.419098
6584,19.034775
6585,19.685338
6586,19.983547
6587,20.419098
6588,21.288154
6589,22.516066
6590,22.576747
6591,22.516066
6592,22.576747
6593,23.444698
6594,24.617414
6595,25.9087
6596,24.617414
6597,23.657594
6598,23.128644
6599,23.069973
6600,21.843654
6601,21.474047
6602,21.116411
6603,21.287879
6604,21.647258
6605,22.732362
6606,23.069973
6607,19.68943
6608,18.573789
6609,19.034775
6610,19.685338
6611,19.685338
6612,20.400003
6613,21.287879
6614,21.287879
6615,21.287879
6616,22.96816
6617,26.324557
6618,25.9087
6619,26.324557
6620,23.657594
6621,24.62179
6622,23.206766
6623,26.295886
6624,23.069973
6625,23.128644
6626,23.128644
6627,23.069973
6628,22.96816
6629,23.069973
6630,22.732362
6631,18.861019
6632,0.0
6633,0.0
6634,18.072542
6635,18.861019
6636,18.861019
6637,20.419098
6638,19.983547
6639,20.419098
6640,20.846138
6641,22.492854
6642,21.116714
6643,21.647258
6644,20.419098
6645,19.68943
6646,19.983547
6647,19.68943
6648,19.430296
6649,18.861019
6650,20.419098
6651,21.116714
6652,20.400003
6653,19.983547
6654,0.0
6655,0.0
6656,0.0
6657,18.861019
6658,18.861019
6659,19.983547
6660,19.983547
6661,20.419098
6662,19.68943
6663,20.400003
6664,19.983547
6665,21.288154
6666,21.288154
6667,22.576747
6668,0.0
6669,0.0
6670,0.0
6671,19.983547
6672,18.861019
6673,16.970947
6674,16.970947
6675,19.034775
6676,19.983547
6677,20.419098
6678,21.116714
6679,15.731586
6680,18.573789
6681,0.0
6682,0.0
6683,0.0
6684,18.861019
6685,20.419098
6686,19.983547
6687,19.983547
6688,22.492854
6689,24.62179
6690,25.9087
6691,26.429316
6692,26.324557
6693,23.657594
6694,23.87513
6695,23.206766
6696,22.96816
6697,22.492854
6698,21.647258
6699,21.288154
6700,21.843654
6701,22.96816
6702,23.069973
6703,19.983547
6704,16.970947
6705,16.970947
6706,0.0
6707,15.731586
6708,19.034775
6709,20.400003
6710,20.400003
6711,20.419098
6712,21.647258
6713,26.429316
6714,24.617414
6715,76.429316
6716,76.755559
6717,76.429316
6718,76.324557
6719,74.617414
6720,23.069973
6721,22.492854
6722,21.647258
6723,21.288154
6724,21.647258
6725,23.069973
6726,23.069973
6727,21.116714
6728,19.983547
6729,15.731586
6730,0.0
6731,18.573789
6732,19.685338
6733,19.68943
6734,20.846138
6735,19.983547
6736,19.68943
6737,22.516066
6738,0.0
6739,0.0
6740,0.0
6741,0.0
6742,0.0
6743,22.732362
6744,22.732362
6745,22.516066
6746,21.474047
6747,21.116411
6748,18.861019
6749,19.034775
6750,19.983547
6751,0.0
6752,0.0
6753,0.0
6754,0.0
6755,0.0
6756,0.0
6757,0.0
6758,0.0
6759,19.034775
6760,18.861019
6761,22.732362
6762,23.069973
6763,0.0
6764,21.647258
6765,22.492854
6766,20.846138
6767,19.983547
6768,19.68943
6769,19.685338
6770,19.68943
6771,19.983547
6772,20.400003
6773,21.647258
6774,73.069973
6775,19.430296
6776,18.072542
6777,18.072542
6778,18.463561
6779,19.034775
6780,19.430296
6781,18.072542
6782,19.034775
6783,19.034775
6784,19.034775
6785,22.516066
6786,21.288154
6787,21.116411
6788,0.0
6789,0.0
6790,0.0
6791,0.0
6792,0.0
6793,0.0
6794,0.0
6795,0.0
6796,0.0
6797,0.0
6798,0.0
6799,0.0
6800,0.0
6801,0.0
6802,0.0
6803,0.0
6804,0.0
6805,0.0
6806,0.0
6807,0.0
6808,0.0
6809,19.034775
6810,19.034775
6811,0.0
6812,0.0
6813,0.0
6814,0.0
6815,0.0
6816,0.0
6817,0.0
6818,0.0
6819,19.68943
6820,20.419098
6821,20.419098
6822,21.116411
6823,0.0
6824,0.0
6825,0.0
6826,0.0
6827,0.0
6828,0.0
6829,0.0
6830,0.0
6831,0.0
6832,18.861019
6833,22.576747
6834,22.576747
6835,22.516066
6836,22.576747
6837,22.576747
6838,0.0
6839,0.0
6840,0.0
6841,0.0
6842,0.0
6843,0.0
6844,0.0
6845,0.0
6846,0.0
6847,0.0
6848,0.0
6849,0.0
6850,0.0
6851,0.0
6852,0.0
6853,0.0
6854,0.0
6855,0.0
6856,0.0
6857,0.0
6858,0.0
6859,0.0
6860,0.0
6861,0.0
6862,0.0
6863,0.0
6864,0.0
6865,0.0
6866,0.0
6867,0.0
6868,0.0
6869,0.0
6870,73.128644
6871,21.843654
6872,19.68943
6873,18.072542
6874,0.0
6875,0.0
6876,0.0
6877,0.0
6878,18.573789
6879,0.0
6880,19.034775
6881,24.617414
6882,24.617414
6883,26.324557
6884,25.9087
6885,24.617414
6886,22.576747
6887,21.474047
6888,23.128644
6889,22.96816
6890,22.516066
6891,21.474047
6892,22.516066
6893,23.128644
6894,24.617414
6895,20.846138
6896,16.970947
6897,0.0
6898,0.0
6899,0.0
6900,0.0
6901,0.0
6902,18.861019
6903,16.970947
6904,20.419098
6905,24.617414
6906,24.617414
6907,25.9087
6908,24.617414
6909,24.617414
6910,22.96816
6911,22.732362
6912,22.732362
6913,22.492854
6914,21.843654
6915,21.287879
6916,21.843654
6917,22.96816
6918,73.128644
6919,21.288154
6920,19.034775
6921,0.0
6922,0.0
6923,0.0
6924,0.0
6925,18.573789
6926,18.861019
6927,19.034775
6928,19.68943
6929,23.206766
6930,23.437807
6931,24.617414
6932,23.437807
6933,23.206766
6934,73.657594
6935,23.206766
6936,23.069973
6937,21.647258
6938,21.647258
6939,21.647258
6940,22.492854
6941,23.206766
6942,74.617414
6943,21.843654
6944,19.685338
6945,18.861019
6946,0.0
6947,18.072542
6948,19.68943
6949,20.419098
6950,20.846138
6951,20.419098
6952,20.846138
6953,23.069973
6954,23.128644
6955,23.128644
6956,22.576747
6957,23.128644
6958,23.206766
6959,23.128644
6960,22.576747
6961,22.732362
6962,21.287879
6963,20.400003
6964,19.68943
6965,20.419098
6966,19.983547
6967,0.0
6968,0.0
6969,0.0
6970,0.0
6971,0.0
6972,0.0
6973,0.0
6974,0.0
6975,0.0
6976,18.861019
6977,21.843654
6978,21.116411
6979,0.0
6980,0.0
6981,0.0
6982,0.0
6983,18.072542
6984,0.0
6985,14.191367
6986,0.0
6987,0.0
6988,0.0
6989,0.0
6990,0.0
6991,0.0
6992,0.0
6993,0.0
6994,0.0
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,0.0
7000,0.0
7001,0.0
7002,0.0
7003,0.0
7004,0.0
7005,0.0
7006,0.0
7007,0.0
7008,0.0
7009,0.0
7010,0.0
7011,0.0
7012,0.0
7013,0.0
7014,72.96816
7015,19.68943
7016,70.419098
7017,0.0
7018,19.68943
7019,71.843654
7020,71.116411
7021,71.116714
7022,21.288154
7023,22.576747
7024,20.400003
7025,0.0
7026,0.0
7027,0.0
7028,0.0
7029,0.0
7030,0.0
7031,0.0
7032,0.0
7033,0.0
7034,0.0
7035,0.0
7036,0.0
7037,0.0
7038,0.0
7039,0.0
7040,0.0
7041,0.0
7042,16.970947
7043,0.0
7044,16.970947
7045,18.861019
7046,19.430296
7047,15.731586
7048,19.68943
7049,23.437807
7050,24.617414
7051,24.617414
7052,24.617414
7053,24.617414
7054,21.843654
7055,22.96816
7056,22.96816
7057,21.843654
7058,21.474047
7059,21.288154
7060,21.647258
7061,22.732362
7062,72.732362
7063,19.68943
7064,0.0
7065,0.0
7066,0.0
7067,0.0
7068,0.0
7069,0.0
7070,0.0
7071,0.0
7072,15.731586
7073,22.96816
7074,21.647258
7075,73.657594
7076,74.617414
7077,74.617414
7078,72.492854
7079,73.069973
7080,72.492854
7081,19.68943
7082,18.861019
7083,18.861019
7084,0.0
7085,0.0
7086,18.861019
7087,0.0
7088,0.0
7089,0.0
7090,0.0
7091,0.0
7092,0.0
7093,0.0
7094,0.0
7095,0.0
7096,0.0
7097,0.0
7098,0.0
7099,0.0
7100,0.0
7101,18.463561
7102,0.0
7103,0.0
7104,0.0
7105,0.0
7106,18.861019
7107,19.034775
7108,18.861019
7109,21.287879
7110,0.0
7111,20.846138
7112,0.0
7113,18.573789
7114,19.430296
7115,18.861019
7116,19.430296
7117,18.861019
7118,19.034775
7119,19.034775
7120,21.287879
7121,25.9087
7122,26.324557
7123,26.324557
7124,24.617414
7125,23.206766
7126,22.732362
7127,22.732362
7128,22.732362
7129,21.843654
7130,21.843654
7131,22.492854
7132,22.516066
7133,23.069973
7134,76.324557
7135,20.846138
7136,18.072542
7137,0.0
7138,0.0
7139,0.0
7140,0.0
7141,0.0
7142,0.0
7143,0.0
7144,18.072542
7145,22.732362
7146,22.96816
7147,22.732362
7148,22.576747
7149,21.843654
7150,21.647258
7151,21.843654
7152,21.474047
7153,21.288154
7154,21.474047
7155,21.474047
7156,21.647258
7157,22.516066
7158,73.069973
7159,19.68943
7160,0.0
7161,0.0
7162,0.0
7163,0.0
7164,0.0
7165,0.0
7166,18.861019
7167,0.0
7168,19.68943
7169,23.206766
7170,23.437807
7171,76.24398
7172,75.9087
7173,26.271651
7174,21.287879
7175,19.68943
7176,19.034775
7177,18.463561
7178,0.0
7179,18.573789
7180,19.430296
7181,20.400003
7182,21.288154
7183,25.909635
7184,0.0
7185,0.0
7186,14.191367
7187,0.0
7188,19.430296
7189,20.419098
7190,21.647258
7191,21.116411
7192,21.474047
7193,23.87513
7194,23.657594
7195,23.437807
7196,22.732362
7197,22.96816
7198,21.116714
7199,20.419098
7200,21.474047
7201,20.419098
7202,21.116714
7203,21.287879
7204,21.287879
7205,72.516066
7206,21.116411
7207,0.0
7208,0.0
7209,0.0
7210,0.0
7211,0.0
7212,0.0
7213,0.0
7214,0.0
7215,0.0
7216,0.0
7217,0.0
7218,0.0
7219,0.0
7220,0.0
7221,0.0
7222,0.0
7223,0.0
7224,0.0
7225,0.0
7226,0.0
7227,0.0
7228,16.970947
7229,20.400003
7230,71.116714
7231,19.034775
7232,0.0
7233,0.0
7234,0.0
7235,0.0
7236,0.0
7237,0.0
7238,0.0
7239,0.0
7240,0.0
7241,21.647258
7242,21.647258
7243,20.846138
7244,19.68943
7245,18.573789
7246,0.0
7247,0.0
7248,0.0
7249,0.0
7250,0.0
7251,0.0
7252,18.861019
7253,21.116714
7254,20.846138
7255,0.0
7256,0.0
7257,0.0
7258,0.0
7259,0.0
7260,0.0
7261,0.0
7262,0.0
7263,0.0
7264,0.0
7265,0.0
7266,0.0
7267,0.0
7268,0.0
7269,0.0
7270,0.0
7271,0.0
7272,0.0
7273,16.970947
7274,0.0
7275,0.0
7276,18.861019
7277,20.419098
7278,72.492854
7279,19.034775
7280,0.0
7281,0.0
7282,0.0
7283,0.0
7284,0.0
7285,16.970947
7286,18.573789
7287,18.072542
7288,15.731586
7289,16.970947
7290,0.0
7291,0.0
7292,0.0
7293,0.0
7294,0.0
7295,0.0
7296,0.0
7297,0.0
7298,0.0
7299,0.0
7300,0.0
7301,0.0
7302,0.0
7303,0.0
7304,0.0
7305,0.0
7306,0.0
7307,0.0
7308,0.0
7309,0.0
7310,0.0
7311,0.0
7312,20.400003
7313,75.9087
7314,76.790897
7315,209.242363
7316,77.755129
7317,23.069973
7318,73.437807
7319,500.0
7320,73.437807
7321,19.034775
7322,0.0
7323,0.0
7324,0.0
7325,0.0
7326,0.0
7327,0.0
7328,0.0
7329,0.0
7330,0.0
7331,0.0
7332,0.0
7333,0.0
7334,0.0
7335,0.0
7336,0.0
7337,0.0
7338,0.0
7339,19.335506
7340,75.40299
7341,20.318085
7342,14.191367
7343,0.0
7344,0.0
7345,18.573789
7346,16.970947
7347,19.034775
7348,18.463561
7349,19.034775
7350,19.68943
7351,0.0
7352,0.0
7353,0.0
7354,0.0
7355,0.0
7356,0.0
7357,0.0
7358,0.0
7359,15.731586
7360,20.400003
7361,26.324557
7362,26.429316
7363,25.9087
7364,26.429316
7365,24.617414
7366,23.87513
7367,23.128644
7368,23.069973
7369,22.732362
7370,22.96816
7371,22.732362
7372,22.96816
7373,23.128644
7374,75.9087
7375,22.96816
7376,19.685338
7377,18.573789
7378,16.970947
7379,0.0
7380,16.970947
7381,16.970947
7382,0.0
7383,0.0
7384,20.419098
7385,26.016455
7386,22.96816
7387,22.576747
7388,5.905866
7389,22.732362
7390,21.474047
7391,0.0
7392,0.0
7393,21.116714
7394,21.116411
7395,21.116714
7396,21.287879
7397,22.516066
7398,73.069973
7399,21.647258
7400,16.970947
7401,0.0
7402,0.0
7403,0.0
7404,0.0
7405,0.0
7406,0.0
7407,0.0
7408,19.68943
7409,23.206766
7410,74.617414
7411,76.324557
7412,77.299002
7413,76.533149
7414,76.755559
7415,131.857535
7416,161.124055
7417,127.274563
7418,76.324557
7419,74.617414
7420,74.617414
7421,77.274616
7422,500.0
7423,127.274563
7424,72.96816
7425,19.68943
7426,18.072542
7427,18.072542
7428,16.970947
7429,18.072542
7430,19.034775
7431,19.430296
7432,22.732362
7433,80.277405
7434,133.946708
7435,80.277405
7436,80.277405
7437,77.050889
7438,76.429316
7439,500.0
7440,500.0
7441,500.0
7442,500.0
7443,74.617414
7444,127.274616
7445,500.0
7446,500.0
7447,19.430296
7448,0.0
7449,0.0
